Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
6DPNNHGF,conferencePaper,2018,"Tiwari, Soumya; Sabzehgar, Reza; Rasouli, Mohammad",Short Term Solar Irradiance Forecast Using Numerical Weather Prediction (NWP) with Gradient Boost Regression,2018 9th IEEE International Symposium on Power Electronics for Distributed Generation Systems (PEDG),,,10.1109/PEDG.2018.8447751,,"Currently, the energy market is facing the challenge of significant increase in demand and it is a well known fact that the availability of fossil fuels is limited. The solar generation has evolved as the most promising solution to meet the demand, but the integration of solar generation to the power grid poses a stability threat due to its intermittent nature. To ensure the legitimate operation of the grid, accurate solar power forecast is essential. Apart from stability, accurate forecasting can also help in maintaining economic operation of the grid since it would help in appropriate installation of storage resources. In this study, we present an approach for short term solar irradiance forecast at a given location based on numerical weather prediction in combination with gradient boosting regression and bootstrap aggregation machine learning models. We considered additional parameters such as spatial parameters (elevation, latitude, longitude) and seasonal parameters (day and month of the year). Effectiveness of the proposed method will be evaluated based on Mean Square Error (MSE), Root Mean Square Error (RMSE), Mean Absolute Percentage Error (MAPE) and Mean Absolute Error (MAE) indices.",6月-18,2021/10/6 12:25,2021/10/6 12:25,,8-1月,,,,,,,,,,,,,,,,,,IEEE Xplore,,ISSN: 2329-5767,,,,,Weather forecasting; Cloud computing; Clouds; Data models; Machine learning algorithms; MAE (Mean Absolute Error); MAPE (Mean Absolute Percentage Error); MSE (Mean Square Error); NWP (Numerical Weather Prediction); Photovoltic (PV); Prediction algorithms; Predictive models; RMSE (Root Mean Square Error); Solar Irradiance Forecast; SVM (Support Vector Machines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 9th IEEE International Symposium on Power Electronics for Distributed Generation Systems (PEDG),,,,,,,,,,,,,,,
JYDRRKWN,journalArticle,2021,"Singh, Manmeet; Kumar, Bipin; Rao, Suryachandra; Gill, Sukhpal Singh; Chattopadhyay, Rajib; Nanjundiah, Ravi S.; Niyogi, Dev",Deep learning for improved global precipitation in numerical weather prediction systems,arXiv:2106.12045 [physics],,,,http://arxiv.org/abs/2106.12045,"The formation of precipitation in state-of-the-art weather and climate models is an important process. The understanding of its relationship with other variables can lead to endless benefits, particularly for the world's monsoon regions dependent on rainfall as a support for livelihood. Various factors play a crucial role in the formation of rainfall, and those physical processes are leading to significant biases in the operational weather forecasts. We use the UNET architecture of a deep convolutional neural network with residual learning as a proof of concept to learn global data-driven models of precipitation. The models are trained on reanalysis datasets projected on the cubed-sphere projection to minimize errors due to spherical distortion. The results are compared with the operational dynamical model used by the India Meteorological Department. The theoretical deep learning-based model shows doubling of the grid point, as well as area averaged skill measured in Pearson correlation coefficients relative to operational system. This study is a proof-of-concept showing that residual learning-based UNET can unravel physical relationships to target precipitation, and those physical constraints can be used in the dynamical operational models towards improved precipitation forecasts. Our results pave the way for the development of online, hybrid models in the future.",2021/8/24,2021/10/6 12:26,2021/10/6 12:26,2021/10/6 12:26,,,,,,,,,,,,,,,,,,,arXiv.org,,arXiv: 2106.12045,,/Users/bbochenek/Zotero/storage/M7HAWHUD/Singh et al. - 2021 - Deep learning for improved global precipitation in.pdf; /Users/bbochenek/Zotero/storage/CY92F7J8/2106.html,,,Computer Science - Machine Learning; Physics - Atmospheric and Oceanic Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIAJI6L,journalArticle,2021,"Fan, Junliang; Wu, Lifeng; Zheng, Jing; Zhang, Fucang",Medium-range forecasting of daily reference evapotranspiration across China using numerical weather prediction outputs downscaled by extreme gradient boosting,Journal of Hydrology,,0022-1694,10.1016/j.jhydrol.2021.126664,https://www.sciencedirect.com/science/article/pii/S0022169421007125,"Ahead forecasting of daily reference evapotranspiration (ET0) is of great significance for real-time irrigation decision-making, water resources allocation and hydrological drought assessment. This study for the first time evaluated the forecasting performances of 16 d ahead daily weather variables and subsequent ET0 at 51 weather stations across various climatic zones of China using the Global Ensemble Reforecast v2 Data provided by the National Centers for Environmental Prediction (NCEP) Global Ensemble Forecast System (GEFS) model. Particularly, a novel machine learning model, i.e., extreme gradient boosting (XGBoost), was proposed to downscale and bias correct the GEFS forecasts. The results showed that the GEFS forecasts downscaled by the XGBoost model were more accurate than those downscaled by the inverse distance weighting (IDW) and equidistant cumulative distribution functions matching (EDCDFm) methods, with decreases in mean RMSE of maximum temperature (Tmax), minimum temperature (Tmin), relative humidity (RH), wind speed (Ws) and solar radiation (Rs) by 36.2%, 33.5%, 35.7%, 75.0% and 27.0%, and by 11.2%, 13.3%, 14.0%, 26.4% and 13.2%, resulting in decreases in mean RMSE of ET0 by 35.0% and 18.2%, respectively. The overall forecasting performance of Tmin (NRMSE = 0.14–0.27, R2 = 0.82–0.95) was best, followed by Tmax (NRMSE = 0.11–0.26, R2 = 0.74–0.94), Rs (NRMSE = 0.23–0.41, R2 = 0.34–0.77), RH (NRMSE = 0.18–0.26, R2 = 0.27–0.72) and finally Ws (NRMSE = 0.34–0.46, R2 = 0.22–0.58), and their forecasting performances decreased with the increase in lead time. Nationally averaged RMSE values of daily ET0 for 16 d lead time (1.0 mm d−1) and 8 d lead time (0.9 mm d−1) were approximately 1.7 and 1.5 times of that for 1 d lead time (0.6 mm d−1), respectively. Average R2 values of ET0 across China varied 0.56–0.85 for 1–16 d lead times, while the corresponding NRMSE values ranged 0.22–0.38, with more accurate ET0 estimates in the temperate continental zone (TCZ) and mountain plateau zone (MPZ) than the temperate monsoon zone (TMZ) and (sub)tropical monsoon zone (SMZ). The forecasting performance of seasonal ET0 was generally better in summer, followed by autumn, spring and winter. The greatest reduction in the forecasting performance of daily ET0 was produced by the forecasting error of Rs in all climatic zones, followed by Ws, Tmax and RH in TCZ and MPZ, and by RH, Ws and Tmax in TMZ and SMZ; however, the influence of Tmin was marginal in all climatic zones. The results indicated that daily ET0 across China can be satisfactorily forecasted using the GEFS outputs downscaled by the XGBoost model, particularly for 1–8 d lead times.",2021/10/1,2021/10/6 12:26,2021/10/6 12:26,2021/10/6 12:26,126664,,,601,,Journal of Hydrology,,,,,,,,en,,,,,ScienceDirect,,,,/Users/bbochenek/Zotero/storage/24A7JQE7/S0022169421007125.html,,,Forecasting; Lead time; Numerical weather prediction; Reference evapotranspiration; XGBoost model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHR6XB69,journalArticle,2021,"Zhang, Yuhang; Ye, Aizhong",Improve short-term precipitation forecasts using numerical weather prediction model output and machine learning,,,,,https://ui.adsabs.harvard.edu/abs/2021EGUGA..23.4373Z,"The hydrological forecasting system coupled with precipitation forecasting can bring us a longer forecast period of early warning information, but it is also accompanied by higher uncertainty. With the improvement of hydrological models, the precipitation forecast may be the largest source of uncertainty. Therefore, before incorporating it into the hydrological model, the precipitation forecast needs post-processing to reduce its uncertainty. Meteorological post-processing corrects the bias of future precipitation forecasts by establishing a linear or non-linear relationship between historical observation and simulation. Machine learning (ML) can fit this relationship and process higher-dimensional predictor features, which is a promising method to improve the accuracy of precipitation forecasts. In this study, we selected the Yalong River basin of China as the cast study and compared the performance of 20 different machine learning algorithms (e.g., ridge regression, random forest, and artificial neural network). The daily hindcast data (1985-2018) from NOAA""s Global ensemble forecast system and corresponding observations from the China Meteorological Administration were selected to construct our data set. To improve the accuracy of the precipitation forecasts, we also screened different combinations of predictors to optimize the model configuration of machine learning, including space, time, and ensemble members. Comparative experiments show that all ML models can improve the accuracy of the raw precipitation forecast, but the performance is different. The extra-trees model has the best results, followed by LightGBM. However, linear regression models perform relatively poorly. The predictor combination of 11 ensemble members and a 2-day time window can achieve the best precipitation forecast. The post-processing of precipitation forecasts based on ML can significantly improve the accuracy of the raw forecasts, and it can also help us build a more advanced hydrological forecast system. In addition, the conclusions of this study and experimental design methods can provide references for the same type of research.",2021/4/1,2021/10/6 12:27,2021/10/6 12:27,2021/10/6 12:27,EGU21-4373,,,,,,,,,,,,,,,,,,NASA ADS,,Conference Name: EGU General Assembly Conference Abstracts ADS Bibcode: 2021EGUGA..23.4373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYCHQBEV,journalArticle,2021,"Bochenek, Bogdan; Jurasz, Jakub; Jaczewski, Adam; Stachura, Gabriel; Sekuła, Piotr; Strzyżewski, Tomasz; Wdowikowski, Marcin; Figurski, Mariusz",Day-Ahead Wind Power Forecasting in Poland Based on Numerical Weather Prediction,Energies,,,10.3390/en14082164,https://www.mdpi.com/1996-1073/14/8/2164,"The role of renewable energy sources in the Polish power system is growing. The highest share of installed capacity goes to wind and solar energy. Both sources are characterized by high variability of their power output and very low dispatchability. Taking into account the nature of the power system, it is, therefore, imperative to predict their future energy generation to economically schedule the use of conventional generators. Considering the above, this paper examines the possibility to predict day-ahead wind power based on different machine learning methods not for a specific wind farm but at national level. A numerical weather prediction model used operationally in the Institute of Meteorology and Water Management–National Research Institute in Poland and hourly data of recorded wind power generation in Poland were used for forecasting models creation and testing. With the best method, the Extreme Gradient Boosting, and two years of training (2018–2019), the day-ahead, hourly wind power generation in Poland in 2020 was predicted with 26.7% mean absolute percentage error and 4.5% root mean square error accuracy. Seasonal and daily differences in predicted error were found, showing high mean absolute percentage error in summer and during daytime.",1月-21,2021/10/6 12:27,2021/10/6 12:27,2021/10/6 12:27,2164,,8,14,,,,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 8 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/bbochenek/Zotero/storage/LJLZ79TT/Bochenek et al. - 2021 - Day-Ahead Wind Power Forecasting in Poland Based o.pdf,,,machine learning; numerical weather prediction; wind power forecasting; ALARO; day-ahead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DH3DSKHG,journalArticle,2019,"Shin, Hiromasa; Shiga, Yoshiaki; Kakimoto, Mitsuru",Electricity Demand Forecasting by Machine Learning -- Potential of Utilizing Numerical Weather Prediction by Machine Learning,IEICE Technical Report; IEICE Tech. Rep.,,0913-5685; 2432-6380,,https://www.ieice.org/ken/paper/20190115o18l/eng/,"An accurate electricity demand forecasting is indispensable for economical operation of power system. We have been developing accurate forecast algorithms for electricity demand, market price and renewable power generation. These algorithms are needed for decarbonization, liberalization, and digitalization in power system. This report introduce research topic of demand forecast algorithm by combining numerical weather prediction and machine learning.",2019/1/8,2021/10/6 12:27,2021/10/6 12:27,2021/10/6 12:27,55-56,,384,118,,,,,,,,,,ja,,,,,www.ieice.org,,Publisher: IEICE,,/Users/bbochenek/Zotero/storage/NKATAQ2N/eng.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68Z5L3PB,webpage,,,A Learning-Based Approach for Uncertainty Analysis in Numerical Weather Prediction Models | SpringerLink,,,,,https://link.springer.com/chapter/10.1007/978-3-030-22747-0_10,"This paper demonstrates the use of machine learning techniques to study the uncertainty in numerical weather prediction models due to the interaction of multiple physical processes. We aim to address the following problems: (1) estimation of systematic model errors in output quantities of interest at future times and (2) identification of specific physical processes that contribute most to the forecast uncertainty in the quantity of interest under specified meteorological conditions. To address these problems, we employ simple machine learning algorithms and perform numerical experiments with Weather Research and Forecasting (WRF) model and the results show a reduction of forecast errors by an order of magnitude.",,2021/10/6 12:27,2021/10/6 12:27,2021/10/6 12:27,,,,,,,,,,,,,,,,,,,,,,,/Users/bbochenek/Zotero/storage/S2E4YVFC/978-3-030-22747-0_10.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EC84X5P,journalArticle,2021,"Murugan Bhagavathi, Sudhan; Thavasimuthu, Anitha; Murugesan, Aruna; George Rajendran, Charlyn Pushpa Latha; A, Vijay; Raja, Laxmi; Thavasimuthu, Rajendran",Weather forecasting and prediction using hybrid C5.0 machine learning algorithm,International Journal of Communication Systems,,1099-1131,10.1002/dac.4805,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.4805,"In this research, a weather forecasting model based on machine learning is proposed for improving the accuracy and efficiency of forecasting. The aim of this research is to propose a weather prediction model for short-range prediction based on numerical data. Daily weather prediction includes the work of thousands of worldwide meteorologists and observers. Modernized computers make predictions more precise than ever, and earth-orbiting weather satellites capture pictures of clouds from space. However, in many cases, the forecast under many conditions is not accurate. Numerical weather prediction (NWP) is one of the popular methods for forecasting weather conditions. NWP is a major weather modeling tool for meteorologists which contributes to more accurate accuracy. In this research, the weather forecasting model uses the C5.0 algorithm with K-means clustering. The C5.0 is one of the better decision tree classifiers, and the decision tree is a great alternative for forecasting and prediction. The algorithm for clustering the K-means is used to combine identical data together. For this process, the clustering of K-means is initially applied to divide the dataset into the closest cluster of K. For training and testing, the meteorological data collection obtained from the database Modern-Era Historical Analysis for Research and Applications (MERRA) is used. The model's performance is assessed through MAE mean absolute error (MAE) and root mean square error (RMSE). And the proposed model is assessed with accuracy, sensitivity, and specificity for validation. The results obtained are compared with other current machine learning approaches, and the proposed model achieved predictive accuracy of 90.18%.",2021,2021/10/6 12:28,2021/10/6 12:28,2021/10/6 12:28,e4805,,10,34,,,,,,,,,,en,,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/dac.4805,,,,,machine learning; numerical weather prediction; C5.0 algorithm; K-means clustering; MERRA database; weather forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8MC9UGUN,journalArticle,2019,"Du, Pengwei",Ensemble Machine Learning-Based Wind Forecasting to Combine NWP Output With Data From Weather Station,IEEE Transactions on Sustainable Energy,,1949-3037,10.1109/TSTE.2018.2880615,,"Wind generation resources are the fastest growing energy resources throughout the world. An accurate wind forecasting is critical to the integration of a large amount of wind generation units into the grid operations. This paper presents an ensemble machine learning-based method to forecast wind power production, which uses both the wind generation forecasted by a numerical weather prediction (NWP) model and the meteorological observation data from weather stations. In this way, it takes advantage of the atmosphere models while capturing spatial and temporal correlation between meteorological observations at different locations. Three machine learning algorithms (artificial neural network, support vector regression, Gaussian process) are proposed to synthesize the meteorological data and the prediction from NWP. An ensemble forecast is then created by blending the results derived from three algorithms through a Bayesian model average. The performance of this ensemble forecast has been validated by the 2-year operational data collected at Electricity Reliability Council of Texas.",10月-19,2021/10/6 12:28,2021/10/6 12:28,,2133-2141,,4,10,,,,,,,,,,,,,,,IEEE Xplore,,Conference Name: IEEE Transactions on Sustainable Energy,,,,,Machine learning; numerical weather prediction; Predictive models; Ensemble method; Numerical models; weather stations; wind forecasting; Wind forecasting; Wind power generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA4U2Z93,webpage,,,Image shift due to atmospheric refraction: prediction by numerical weather modeling and machine learning,,,,,https://www.spiedigitallibrary.org/journals/optical-engineering/volume-59/issue-8/081803/Image-shift-due-to-atmospheric-refraction--prediction-by-numerical/10.1117/1.OE.59.8.081803.full?SSO=1,"This paper demonstrates the use of machine learning techniques to study the uncertainty in numerical weather prediction models due to the interaction of multiple physical processes. We aim to address the following problems: (1) estimation of systematic model errors in output quantities of interest at future times and (2) identification of specific physical processes that contribute most to the forecast uncertainty in the quantity of interest under specified meteorological conditions. To address these problems, we employ simple machine learning algorithms and perform numerical experiments with Weather Research and Forecasting (WRF) model and the results show a reduction of forecast errors by an order of magnitude.",,2021/10/6 12:28,2021/10/6 12:28,2021/10/6 12:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
